Time (s),"Main pump (l/min)",Pipe velocity (m/s),Bottom hole pressure (bar),Choke pressure (bar),Choke flow (l/min),Pump pressure (bar),Bit flow (l/min),Flow bottom annulus (l/min),Pressure bottom annulus (bar),Bit velocity (m/s),Rig heave (m)
29.6,3520,-0.25,937.9266454,1.001149332,3569.184196,328.0111109,3591.217411,2718.565162,937.0547245,-0.448489906,-0.9
29.7,3520,-0.25,937.8797432,1.001266178,3570.699802,328.0805035,3590.998537,2705.332366,937.0079362,-0.455178267,-0.925
29.8,3520,-0.25,937.8605174,1.001387427,3572.358568,328.156743,3590.215855,2697.111146,936.9887786,-0.45900122,-0.95
29.9,3520,-0.25,937.8638138,1.001490255,3574.152828,328.237105,3588.60021,2693.571536,936.9921013,-0.459990021,-0.975
30,3520,-0.25,937.890484,1.001578454,3576.059734,328.3207751,3586.019389,2696.891448,937.0187363,-0.456957405,-1
30.1,3520,-0.25,937.9298076,1.001646559,3578.057942,328.405694,3582.810743,2705.391464,937.0579767,-0.450939868,-1.025
30.2,3520,-0.25,937.970934,1.001693185,3580.12334,328.4900251,3578.952302,2717.970955,937.0989837,-0.442491776,-1.05
30.3,3520,-0.25,938.0212873,1.001736745,3582.238848,328.5738504,3574.247214,2734.826946,937.1491799,-0.4314107,-1.075
30.4,3520,-0.25,938.0996621,1.001799094,3584.421877,328.6567118,3568.437522,2758.861525,937.2273356,-0.416072569,-1.1
30.5,3520,-0.25,938.2034584,1.001870605,3586.680617,328.7380065,3561.948357,2788.536903,937.3308618,-0.397486205,-1.125
30.6,3520,-0.25,938.2890694,1.001925665,3589.024573,328.8171509,3555.63041,2819.105387,937.4161973,-0.378528834,-1.15
30.7,3520,-0.25,938.3568996,1.002004061,3591.455431,328.8976395,3549.679359,2849.473659,937.4837568,-0.359862923,-1.175
30.8,3520,-0.25,938.4269375,1.002098981,3593.992073,328.9789474,3543.834958,2882.555577,937.5535043,-0.339857174,-1.2
30.9,3520,-0.25,938.5137115,1.002190461,3596.640457,329.0604994,3537.926358,2917.862676,937.6399718,-0.318674825,-1.225
31,3520,-0.25,938.5904504,1.00227941,3599.399625,329.1413862,3532.242194,2951.571245,937.7164185,-0.298429368,-1.25
31.1,3520,-0.25,938.6526496,1.002368033,3602.266126,329.2221684,3526.863784,2983.895523,937.7783391,-0.279052492,-1.275
31.2,3520,-0.25,938.695474,1.002436924,3605.222743,329.3016069,3522.372538,3013.021623,937.8209151,-0.261775231,-1.3
31.3,3520,-0.25,938.7211056,1.002502493,3608.257713,329.3778935,3518.553127,3038.991929,937.8463275,-0.246465138,-1.325
31.4,3520,-0.25,938.7453903,1.002573376,3611.376796,329.4511435,3515.016628,3062.695145,937.8704119,-0.23246559,-1.35
31.5,3520,-0.25,938.7668811,1.002625188,3614.575325,329.5221946,3511.946357,3084.013857,937.8917247,-0.219931143,-1.375
31.6,3520,-0.25,938.7909836,1.002659771,3617.80718,329.5889746,3509.384129,3103.362813,937.9156668,-0.208670134,-1.4
31.7,3520,-0.25,938.805551,1.002718283,3621.090069,329.6492481,3507.246719,3119.701571,937.9300996,-0.199174514,-1.425
31.8,3520,-0.25,938.8567708,1.002842904,3624.478861,329.7038759,3504.446953,3139.972362,937.9811528,-0.187317657,-1.45
31.9,3520,-0.25,938.9302876,1.00311016,3628.100611,329.7546642,3501.620605,3161.959951,938.0544887,-0.174564811,-1.475
32,3520,-0.25,938.9996956,1.003648858,3632.199032,329.8033717,3498.88582,3184.43932,938.1237131,-0.161606277,-1.5
32.1,3520,-0.25,939.0638254,1.004443877,3637.133363,329.853723,3496.135744,3206.05961,938.1876669,-0.149081399,-1.525
32.2,3520,-0.25,939.1203416,1.00479899,3642.906134,329.9134262,3493.622946,3227.783435,938.2440064,-0.136625257,-1.55
32.3,3520,-0.25,939.1576722,1.002592426,3647.845242,329.9897139,3492.003693,3247.41571,938.281179,-0.12570327,-1.575
32.4,3520,-0.25,939.1734858,0.994492023,3646.812175,330.087413,3491.234221,3263.840492,938.296864,-0.116866475,-1.6
32.5,3520,-0.25,939.1933145,0.978563401,3631.023989,330.2047117,3490.799562,3277.793848,938.3165847,-0.109471915,-1.625
32.6,3520,-0.25,939.230863,0.958472329,3592.384795,330.3328459,3490.541093,3289.936249,938.354039,-0.103098626,-1.65
32.7,3520,-0.25,939.2678278,0.943972466,3531.386579,330.4637194,3490.626096,3297.353905,938.390946,-0.09933009,-1.675
32.8,3520,-0.25,939.2556492,0.942680332,3460.439858,330.5963282,3491.482723,3297.473928,938.3787684,-0.09970866,-1.7
32.9,3520,-0.25,939.2203182,0.949441835,3394.122644,330.7361274,3493.110768,3292.552415,938.3434796,-0.103074732,-1.725
33,3520,-0.25,939.2030736,0.949633865,3333.462305,330.8788297,3495.207608,3285.766846,938.3262933,-0.107639748,-1.75
33.1,3520,-0.2375,939.1908338,0.938405058,3265.469805,331.1221069,3497.602841,3276.03836,938.3141353,-0.113870598,-1.774375
33.2,3520,-0.225,939.1573086,0.929340019,3183.19576,331.4705664,3500.229137,3261.549913,938.2807286,-0.122666529,-1.7975
33.3,3520,-0.2125,939.1288809,0.93366084,3097.853356,331.7881175,3502.962481,3243.884925,938.2524446,-0.133150025,-1.819375
33.4,3520,-0.2,939.0872462,0.942483286,3022.203116,332.0740544,3506.255084,3223.186961,938.2109798,-0.14547971,-1.84
33.5,3520,-0.1875,939.0366489,0.944981917,2953.709943,332.3466934,3509.666899,3201.105856,938.1605633,-0.158581512,-1.859375
33.6,3520,-0.175,938.9962134,0.948396013,2887.549802,332.5937851,3512.830056,3179.209072,938.1203075,-0.17146079,-1.8775
33.7,3520,-0.1625,938.9606902,0.957544742,2829.749323,332.8233753,3515.799035,3157.66192,938.0849631,-0.184060582,-1.894375
33.8,3520,-0.15,938.9370994,0.958765667,2779.845725,333.0357964,3518.548464,3136.475291,938.0615466,-0.196362253,-1.91
33.9,3520,-0.1375,938.911847,0.952136335,2724.825192,333.2194574,3521.085543,3115.797326,938.0364645,-0.208293367,-1.924375
34,3520,-0.125,938.9326077,0.961886614,2669.526353,333.388896,3522.583406,3100.121345,938.0573551,-0.217119672,-1.9375
34.1,3520,-0.1125,938.9762018,0.985254925,2637.473225,333.5600419,3523.83158,3085.070648,938.1010731,-0.225496295,-1.949375
34.2,3520,-0.1,939.0579504,0.986597996,2623.66941,333.7299988,3524.193066,3074.479825,938.1829085,-0.231125112,-1.96
34.3,3520,-0.0875,939.1900902,0.966303884,2595.055025,333.8957608,3523.335196,3071.268019,938.3150731,-0.232334892,-1.969375
34.4,3520,-0.075,939.3278309,0.962179728,2548.353882,334.0587637,3521.863684,3073.752921,938.4527896,-0.230301537,-1.9775
34.5,3520,-0.0625,939.4636943,0.97410593,2509.372514,334.2198314,3520.066988,3078.138108,938.5886117,-0.227124427,-1.984375
34.6,3520,-0.05,939.5914445,0.971856869,2478.293505,334.3772719,3517.887316,3083.603681,938.716312,-0.223195238,-1.99
34.7,3520,-0.0375,939.7286248,0.961859111,2436.912485,334.5214476,3515.26338,3091.775119,938.853421,-0.217647076,-1.994375
34.8,3520,-0.025,939.8850993,0.966427936,2391.300181,334.6455993,3512.532101,3102.87816,939.0098004,-0.210537081,-1.9975
34.9,3520,-0.0125,940.0310276,0.978046006,2357.389856,334.7500087,3509.874815,3114.805077,939.155626,-0.203041693,-1.999375
35,3520,0,940.1495529,0.98770927,2336.348581,334.8355949,3507.304967,3126.649145,939.2740486,-0.195633821,-2
35.1,3520,0,940.2633464,0.999867723,2328.603036,334.7999756,3504.559162,3142.393339,939.3877102,-0.186131092,-2
35.2,3520,0,940.40336,1.006130101,2333.565218,334.6301277,3501.370929,3163.251427,939.5275537,-0.173772753,-2
35.3,3520,0,940.5660282,1.002559958,2339.236641,334.4586916,3497.699376,3187.453145,939.6900232,-0.159447596,-2
35.4,3520,0,940.7304611,1.00567439,2342.902586,334.2882627,3493.759663,3213.671457,939.8542392,-0.143948215,-2
35.5,3520,0,940.8753766,1.018006968,2357.276055,334.1054055,3489.736788,3243.866398,939.9989086,-0.126362349,-2
35.6,3520,0,941.0144387,1.024567811,2384.421239,333.9271881,3485.46808,3277.830913,940.1376974,-0.10671281,-2
35.7,3520,0,941.1687127,1.02536479,2415.07551,333.7514759,3480.767943,3316.763543,940.2916597,-0.084288235,-2
35.8,3520,0,941.3472125,1.029543611,2448.303428,333.5768422,3475.600032,3359.719781,940.4698188,-0.059555364,-2
35.9,3520,0,941.5348715,1.034325286,2487.918104,333.4113719,3470.097495,3405.444878,940.6571161,-0.033227492,-2
36,3520,0,941.7282937,1.032232248,2529.538191,333.2492467,3464.390386,3453.74057,940.8501583,-0.005473354,-2
36.1,3520,0,941.8847101,1.028658236,2566.222952,333.0897012,3459.584735,3498.093975,941.0062274,0.019791395,-2
36.2,3520,0,941.9360837,1.038547352,2605.770629,332.9461259,3456.739617,3528.934309,941.0573609,0.037103658,-2
36.3,3520,0,941.9245523,1.05358312,2663.361059,332.821358,3455.352844,3549.758848,941.0456707,0.048518915,-2
36.4,3520,0,941.9064746,1.046153239,2727.389988,332.7076264,3455.274822,3563.857953,941.0274881,0.055805091,-2
36.5,3520,0,941.8887557,1.02806739,2771.864854,332.5997518,3456.145236,3573.904137,941.0096978,0.060520876,-2
36.6,3520,0,941.8784229,1.032484322,2806.520396,332.4981662,3457.413036,3581.516083,940.9993122,0.063781379,-2
36.7,3520,0,941.8749015,1.041770473,2853.717013,332.4042001,3458.997682,3585.746795,940.9957638,0.065141295,-2
36.8,3520,0,941.8581803,1.031899873,2900.192812,332.3131478,3460.883095,3586.944284,940.9790391,0.064787745,-2
36.9,3520,0,941.7832271,1.028713401,2935.135994,332.2198051,3464.145603,3577.302025,940.9041622,0.058155483,-2
37,3520,0,941.6256147,1.041807221,2978.011175,332.1282701,3468.785697,3558.036183,940.7467031,0.045869293,-2
37.1,3520,0,941.4731394,1.046707666,3033.789691,332.0432874,3473.632806,3536.386069,940.5944027,0.032251341,-2
37.2,3520,0,941.3436788,1.044969401,3089.880425,331.9692802,3478.748729,3514.014409,940.4651228,0.018124404,-2
37.3,3520,0,941.2425755,1.044104318,3144.952928,331.9084974,3483.349052,3495.480684,940.3641716,0.006234917,-2
37.4,3520,0,941.1981499,1.035076846,3194.375514,331.8577051,3486.883924,3481.180182,940.3198652,-0.002931375,-2
37.5,3520,0,941.2056139,1.028141093,3231.935603,331.8141843,3489.236836,3472.682539,940.3274002,-0.008507896,-2
37.6,3520,0,941.2565562,1.032874275,3268.741635,331.7809968,3490.64265,3468.902943,940.3783759,-0.01117288,-2
37.7,3520,0,941.3442935,1.034491908,3311.073812,331.7618024,3490.952079,3470.998297,940.466099,-0.010255024,-2
37.8,3520,0,941.4557024,1.029170111,3350.392484,331.7593168,3490.763168,3473.260263,940.5774919,-0.008995423,-2
37.9,3520,0,941.6159132,1.02392074,3382.911243,331.7729661,3489.90739,3476.193478,940.7376801,-0.007048112,-2
38,3520,0,941.8160578,1.018756866,3409.053309,331.8002211,3488.687577,3478.665026,940.9378037,-0.005150978,-2
38.1,3520,0,942.0145302,1.015401812,3429.83051,331.8369478,3487.715695,3480.807411,941.1362565,-0.003550435,-2
38.2,3520,0,942.1947328,1.010368725,3446.148195,331.8786192,3487.036657,3483.588591,941.3164352,-0.001772095,-2
38.3,3520,0,942.3649215,1.004666329,3454.705216,331.9251388,3486.686428,3486.512358,941.4866013,-8.95E-05,-2
38.4,3520,0,942.5266037,1.010359851,3462.830167,331.9814413,3486.877382,3486.771802,941.6482831,-5.43E-05,-2
38.5,3520,0,942.71979,1.011024175,3478.192946,332.0444247,3486.938,3486.873963,941.8414692,-3.29E-05,-2
38.6,3520,0,942.9271983,0.988997352,3479.579201,332.1031153,3486.813946,3486.775105,942.048877,-2.00E-05,-2
38.7,3520,0,943.0900238,0.977629927,3455.926414,332.1532454,3486.910695,3486.887137,942.2117013,-1.21E-05,-2
38.8,3520,0,943.2138723,0.991057534,3435.861998,332.1973037,3487.123246,3487.108958,942.3355475,-7.34E-06,-2
38.9,3520,0,943.3345258,0.991402882,3427.818641,332.2360678,3487.364029,3487.355363,942.4561995,-4.45E-06,-2
39,3520,0,943.452079,0.97870977,3408.817869,332.2660612,3487.747635,3487.742378,942.5737515,-2.70E-06,-2
39.1,3512.38489,0,943.5769499,0.985323271,3384.373294,332.1874319,3488.005578,3487.964355,942.6986214,-2.12E-05,-2
39.2,3504.769781,0,943.6728324,0.999897387,3376.163721,331.993399,3488.373438,3488.071881,942.794503,-0.000154982,-2
39.3,3497.154671,0,943.7406643,1.000928055,3377.887505,331.7866056,3488.946042,3488.678624,942.8623312,-0.000137437,-2
39.4,3489.539562,0,943.8064603,1.001051943,3378.148941,331.5676824,3489.730479,3489.59633,942.9281215,-6.89E-05,-2
39.5,3481.924452,0,943.8407066,1.011950789,3385.238655,331.3258679,3490.730312,3490.648946,942.9623629,-4.18E-05,-2
39.6,3474.309343,0,943.9055799,1.024128113,3407.994002,331.0772227,3491.320827,3491.271476,943.0272351,-2.54E-05,-2
39.7,3466.694233,0,944.0082632,1.026157203,3440.091948,330.8205548,3491.606052,3491.57612,943.1299169,-1.54E-05,-2
39.8,3459.079123,0,944.1297715,1.02008801,3468.734695,330.5510294,3491.856283,3491.769577,943.251425,-4.46E-05,-2
39.9,3451.464014,0,944.2377201,1.016873277,3490.772676,330.272285,3492.250966,3491.978041,943.3593724,-0.000140266,-2
40,3443.848904,0,944.3105147,1.017507304,3511.856676,329.9797312,3492.679302,3492.420369,943.4321638,-0.000133076,-2
40.1,3435.218472,0,944.3730988,1.016512263,3532.87561,329.6592996,3493.058598,3492.925118,943.4947446,-6.86E-05,-2
40.2,3426.58804,0,944.43597,1.017161816,3553.141003,329.3119078,3493.087622,3492.805548,943.5576171,-0.000144969,-2
40.3,3417.957608,0,944.4700899,1.019147902,3575.671759,328.9468335,3492.931199,3492.188483,943.5917394,-0.000381711,-2
40.4,3409.327176,0,944.4427131,1.017911326,3598.527933,328.564274,3492.99006,3491.718502,943.5643645,-0.000653503,-2
40.5,3400.696744,0,944.3802734,1.022414537,3622.094543,328.1679317,3493.181995,3491.769674,943.5019251,-0.000725847,-2
40.6,3392.066312,0,944.3319144,1.033895606,3656.850312,327.7604051,3493.177778,3491.809531,943.4535666,-0.000703196,-2
40.7,3383.43588,0,944.2948006,1.032193333,3699.496386,327.3405386,3493.29263,3491.823263,943.4164523,-0.000755165,-2
40.8,3374.805448,0,944.219092,1.019956976,3731.050984,326.9067396,3494.018943,3492.521691,943.3407387,-0.000769496,-2
40.9,3366.175015,0,944.0918692,1.025856105,3756.552923,326.4650144,3495.081045,3493.974395,943.2135059,-0.000568751,-2
41,3357.544583,0,943.9454268,1.04465591,3800.220236,326.028282,3495.940067,3495.7544,943.0670524,-9.54E-05,-2
41.1,3348.914151,0,943.7771923,1.048030891,3859.128908,325.6081388,3497.12084,3497.008228,942.8988124,-5.79E-05,-2
41.2,3340.283718,0,943.5869972,1.042356578,3914.352197,325.2138847,3498.728728,3498.660425,942.7086085,-3.51E-05,-2
41.3,3331.653286,0,943.4108373,1.038718803,3964.585877,324.849604,3500.198459,3500.157031,942.5324412,-2.13E-05,-2
41.4,3323.022854,0,943.2431935,1.019226054,4002.483674,324.5070998,3501.545722,3501.520594,942.3647911,-1.29E-05,-2
41.5,3314.392421,0,943.0758838,0.988513124,4006.72494,324.174051,3503.035928,3503.020688,942.1974752,-7.83E-06,-2
41.6,3305.761989,0,942.9234223,0.976797434,3982.692719,323.8451347,3504.597795,3504.588551,942.0450065,-4.75E-06,-2
41.7,3297.131556,0,942.7653077,0.985179839,3958.213675,323.5202951,3506.166276,3506.160669,941.8868843,-2.88E-06,-2
41.8,3288.501124,0,942.6338043,0.997995275,3947.944505,323.2067006,3507.409813,3507.406412,941.7553757,-1.75E-06,-2
41.9,3279.870691,0,942.5066102,1.003773856,3950.584663,322.9137302,3508.597649,3508.595587,941.6281759,-1.06E-06,-2
42,3271.240259,5.81E-14,942.3829333,0.987839835,3947.879105,322.63694,3509.841255,3509.888224,941.5044932,2.41E-05,-2
42.1,3219.11917,0.017761499,942.249964,0.961405077,3916.111539,321.968967,3511.158898,3511.324128,941.3715159,8.49E-05,-1.999111925
42.2,3166.998082,0.035522997,942.0992028,0.951310197,3860.590275,320.8848992,3512.435584,3512.832862,941.2207469,0.000204177,-1.9964477
42.3,3114.876994,0.053284496,941.9479679,0.950175891,3800.252301,319.7720787,3513.767076,3514.364593,941.0695045,0.000307087,-1.992007326
42.4,3062.755905,0.071045995,941.8132911,0.951266704,3738.669218,318.6265809,3514.957224,3515.436877,940.9348233,0.000246512,-1.985790801
42.5,3010.634817,0.088807494,941.6557214,0.971664944,3689.141171,317.394525,3516.339284,3516.611042,940.7772457,0.000139667,-1.977798127
42.6,2958.513728,0.106568992,941.4589399,0.999195278,3672.282117,316.1313128,3518.046517,3518.769141,940.5804538,0.000371384,-1.968029302
42.7,2906.39264,0.124330491,941.2913554,1.008716102,3679.069976,314.8288765,3519.574202,3521.058818,940.4128586,0.000763002,-1.956484328
42.8,2854.271551,0.14209199,941.161572,1.011355793,3690.870566,313.4762287,3520.680588,3522.720526,940.2830653,0.001048404,-1.943163204
42.9,2802.150463,0.159853488,941.0393198,1.022707277,3710.964054,312.1035591,3521.828944,3523.869907,940.1608075,0.00104893,-1.92806593
43,2750.029374,0.177614987,940.924092,1.035450409,3747.263017,310.7119271,3523.112178,3524.859432,940.0455768,0.000897982,-1.911192506
43.1,2697.908286,0.192324689,940.8297329,1.037814102,3793.65416,309.2734077,3524.226774,3525.493075,939.9512174,0.000650802,-1.892695523
43.2,2645.787198,0.207034391,940.7713798,1.029869156,3835.61223,307.7901991,3525.062337,3525.622584,939.8928663,0.000287933,-1.872727569
43.3,2593.666109,0.221744093,940.7119144,1.028008921,3869.715161,306.2815066,3525.94717,3526.096123,939.8333984,7.66E-05,-1.851288644
43.4,2541.545021,0.236453795,940.6475472,1.035343197,3908.6757,304.7493972,3526.791811,3526.933525,939.7690282,7.28E-05,-1.82837875
43.5,2489.423932,0.251163498,940.6298584,1.031363398,3951.374455,303.1938736,3527.122909,3527.449965,939.7513379,0.000168087,-1.803997885
43.6,2437.302844,0.2658732,940.6285975,1.022096144,3983.237712,301.6097524,3527.347825,3527.723918,939.7500765,0.000193289,-1.778146051
43.7,2385.181755,0.280582902,940.6519051,1.028788674,4012.99308,300.0030086,3527.407452,3527.716179,939.7733853,0.000158667,-1.750823245
43.8,2333.060667,0.295292604,940.7124609,1.03485903,4053.61595,298.3782555,3527.092669,3527.245588,939.833944,7.86E-05,-1.72202947
43.9,2280.939578,0.310002306,940.8032741,1.026557004,4092.110267,296.7283367,3526.538202,3526.630952,939.9247614,4.77E-05,-1.691764725
44,2228.81849,0.324712008,940.906594,1.020203518,4120.13019,295.0551626,3525.479319,3530.086823,940.0280553,0.002367975,-1.660029009
44.1,2176.697401,0.333714829,941.1685065,1.014111912,4141.960233,293.3114141,3520.633145,3560.284791,940.2897352,0.020378522,-1.627107667
44.2,2124.576312,0.34271765,941.5362211,1.003623813,4152.502396,291.4848567,3513.575471,3608.503199,940.6570739,0.048787049,-1.593286043
44.3,2072.455224,0.351720472,941.8201391,1.005381045,4156.427501,289.6392305,3505.665723,3662.365956,940.9405713,0.08053434,-1.558564137
44.4,2020.334135,0.360723293,941.9879053,1.010048174,4167.166459,287.777652,3497.221256,3716.889306,941.1079145,0.112895949,-1.522941949
44.5,1968.213046,0.369726114,942.1000462,0.997989712,4173.464915,285.883858,3488.707704,3774.063965,941.2196177,0.146655672,-1.486419478
44.6,1916.091957,0.378728935,942.2422912,0.988848804,4163.617835,283.962609,3479.85853,3837.994879,941.3613804,0.184060188,-1.448996726
44.7,1863.970868,0.387731756,942.379929,0.9953674,4153.171719,282.0143407,3471.213041,3909.652383,941.4984828,0.225331017,-1.410673691
44.8,1811.84978,0.396734578,942.4956745,0.998033493,4150.259461,280.0411812,3462.958707,3982.943184,941.6136866,0.267240232,-1.371450375
44.9,1759.728691,0.405737399,942.6183177,0.995825462,4146.133629,278.0500187,3454.345444,4058.037479,941.7357766,0.310260799,-1.331326776
45,1707.607602,0.41474022,942.766417,1.000893861,4143.421337,276.0362309,3445.153914,4137.095225,941.883291,0.355615532,-1.290302895
45.1,1707.607602,0.414312968,942.8969286,1.006580816,4148.525419,274.5667855,3436.452047,4218.484145,942.0131865,0.401916689,-1.248850236
45.2,1707.607602,0.413885716,943.0417487,1.007496986,4157.523373,273.6783467,3427.842432,4300.35724,942.1573409,0.44841927,-1.207440301
45.3,1707.607602,0.413458464,943.1803041,1.0054736,4165.881278,272.7565967,3420.023089,4373.634321,942.2951985,0.490097874,-1.166073092
45.4,1707.607602,0.413031212,943.218563,0.998508747,4168.752197,271.7948385,3414.023054,4434.787626,942.3327365,0.524610586,-1.124748609
45.5,1707.607602,0.412603959,943.2449677,0.991686754,4162.283938,270.8851057,3408.885395,4491.69265,942.3582874,0.556496732,-1.08346685
45.6,1707.607602,0.412176707,943.295215,0.987608808,4149.666556,269.9547961,3404.711416,4545.552692,942.4075012,0.58632267,-1.042227817
45.7,1707.607602,0.411749455,943.3763802,0.979427297,4129.847165,269.0191031,3401.019145,4594.587966,942.4875006,0.613421405,-1.001031509
45.8,1707.607602,0.411322203,943.4785285,0.975203198,4100.680915,268.098263,3397.204472,4640.893843,942.5883371,0.639180304,-0.959877926
45.9,1707.607602,0.410894951,943.5751273,0.984701684,4075.032585,267.1596486,3393.540919,4687.655754,942.6834196,0.665095909,-0.918767068
46,1707.607602,0.410467699,943.6757085,0.991808562,4062.038935,266.2260921,3390.176126,4732.779034,942.7823897,0.690015815,-0.877698935
46.1,1707.607602,0.398596175,943.803008,0.981350602,4047.282449,265.2011509,3386.437426,4775.885273,942.9080287,0.714091249,-0.837245742
46.2,1707.607602,0.386724651,943.8944722,0.961161425,4012.143608,264.0466399,3383.277437,4813.678286,942.9979641,0.735138589,-0.797979701
46.3,1707.607602,0.374853127,944.0026195,0.946694683,3954.284501,262.9005088,3379.761537,4855.918012,943.1043633,0.758654183,-0.759900812
46.4,1707.607602,0.362981603,944.0503086,0.946877448,3887.449213,261.7651497,3377.889711,4888.416126,943.1506676,0.776318231,-0.723009075
46.5,1707.607602,0.351110078,943.9624521,0.953547247,3826.555169,260.6172592,3378.255319,4903.157411,943.0621887,0.78370645,-0.687304491
46.6,1707.607602,0.339238554,943.8363592,0.952843379,3769.8816,259.4831717,3380.129578,4903.360255,942.9361174,0.782847445,-0.652787059
46.7,1707.607602,0.32736703,943.7583207,0.952360432,3710.759666,258.3507143,3382.947768,4894.501596,942.8585006,0.776846259,-0.61945678
